IQVIA ID,chem_city,chem_state,chem_pincode,chem_name,chem_address,chem_lat,chem_long,chemist_record_index,chemist_id,original_id,chemist_name,chemist_pincode,chemist_latitude_original,chemist_longitude_original,chemist_latitude,chemist_longitude,rejection_reason,coordinate_corrected,coordinate_source
LKN005896,LUCKNOW,UTTAR PRADESH,226021,HAPPY MEDICAL STORE,"SITAPUR ROAD , LUCKNOW ,",-,-,85850,LKN005896,LKN005896,HAPPY MEDICAL STORE,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005899,LUCKNOW,UTTAR PRADESH,226028,SAN MEDICAL STORE,"DEVA ROAD, LUCKNOW ,",-,-,85853,LKN005899,LKN005899,SAN MEDICAL STORE,226028,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005902,LUCKNOW,UTTAR PRADESH,226301,KUMAR MEDICAL STORE,"AUTRAULI,",-,-,85856,LKN005902,LKN005902,KUMAR MEDICAL STORE,226301,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005907,LUCKNOW,UTTAR PRADESH,226026,UNIRED MEDICAL STORE KU,"KURSIROAD,",-,-,85861,LKN005907,LKN005907,UNIRED MEDICAL STORE KU,226026,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005909,LUCKNOW,UTTAR PRADESH,226021,JAISWAL MEDICAL STORE,"DEGREE COL, CHAWRAHA,",-,-,85863,LKN005909,LKN005909,JAISWAL MEDICAL STORE,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005922,LUCKNOW,UTTAR PRADESH,226013,SHIVAJI MEDICAL STORE,"FAIZULLAHGANJ LKO, LKO,",-,-,85876,LKN005922,LKN005922,SHIVAJI MEDICAL STORE,226013,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005939,LUCKNOW,UTTAR PRADESH,226020,NOBLE MEDICO,"DALIGANJ LKO,",-,-,85893,LKN005939,LKN005939,NOBLE MEDICO,226020,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005940,LUCKNOW,UTTAR PRADESH,226028,SATNAM MEDICAL STORES,"CHINHAT LUCKNOW ,",-,-,85894,LKN005940,LKN005940,SATNAM MEDICAL STORES,226028,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005947,LUCKNOW,UTTAR PRADESH,226028,HANS MEDICAL STORE,"TIWARI GAN, LUCKNOW ,",-,-,85901,LKN005947,LKN005947,HANS MEDICAL STORE,226028,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005950,LUCKNOW,UTTAR PRADESH,226019,MANOJ DRUG STORE,"DEVA ROAD,",-,-,85904,LKN005950,LKN005950,MANOJ DRUG STORE,226019,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005953,LUCKNOW,UTTAR PRADESH,226018,TUMDATEY MEDICAL STORE,"AMINABAD, AMINABAD,",-,-,85907,LKN005953,LKN005953,TUMDATEY MEDICAL STORE,226018,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005955,LUCKNOW,UTTAR PRADESH,226017,SINGHAL MEDICAL STORE,RAJAJIPURAM LUCKNOW,-,-,85909,LKN005955,LKN005955,SINGHAL MEDICAL STORE,226017,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005957,LUCKNOW,UTTAR PRADESH,226010,PURVANCHAL MEDICAL STORE,"VINEET KHA LUCKNOW,",-,-,85911,LKN005957,LKN005957,PURVANCHAL MEDICAL STORE,226010,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005975,LUCKNOW,UTTAR PRADESH,226021,MUDIT MEDICAL,"SECTOR-1 C, ANUJ VERMA,",-,-,85929,LKN005975,LKN005975,MUDIT MEDICAL,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005977,LUCKNOW,UTTAR PRADESH,226018,ROYAL MEDICO,"AMINABAD, LKO",-,-,85931,LKN005977,LKN005977,ROYAL MEDICO,226018,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005984,LUCKNOW,UTTAR PRADESH,226021,RAUNAQ MEDICAL STORE,"KAMLAPUR, LUCKNOW",-,-,85938,LKN005984,LKN005984,RAUNAQ MEDICAL STORE,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005985,LUCKNOW,UTTAR PRADESH,226026,UDAY MEDICAL STORE,"KURSI ROAD, KURSI ROAD,",-,-,85939,LKN005985,LKN005985,UDAY MEDICAL STORE,226026,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005986,LUCKNOW,UTTAR PRADESH,226024,HARSH MEDICALS,"182/113,MA LUCKNOW ,",-,-,85940,LKN005986,LKN005986,HARSH MEDICALS,226024,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005988,LUCKNOW,UTTAR PRADESH,226020,LUCKNOW MEDICAL STORE,NIRALA NAGAR LUCKNOW,-,-,85942,LKN005988,LKN005988,LUCKNOW MEDICAL STORE,226020,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005991,LUCKNOW,UTTAR PRADESH,226021,MEDHA MEDICAL STORE,"JANKIPURAM LKO, LKO,",-,-,85945,LKN005991,LKN005991,MEDHA MEDICAL STORE,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005994,LUCKNOW,UTTAR PRADESH,226024,SHUBH MEDICAL STORE TEDIPUL,", ALIGANJ ROAD L.K.O,",-,-,85948,LKN005994,LKN005994,SHUBH MEDICAL STORE TEDIPUL,226024,-,-,,,missing_or_non_numeric_coordinates,,original
LKN005995,LUCKNOW,UTTAR PRADESH,226018,ALICO PHARMA,"DUBAGGA LUCKNOW,",-,-,85949,LKN005995,LKN005995,ALICO PHARMA,226018,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006002,LUCKNOW,UTTAR PRADESH,226018,AYURVED SAMRAT 2683019,"SHRI RAM ROAD ,",-,-,85956,LKN006002,LKN006002,AYURVED SAMRAT 2683019,226018,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006003,LUCKNOW,UTTAR PRADESH,226017,SAI MEDICAL AGENCY,"ALAM NAGAR LUCKNOW,",-,-,85957,LKN006003,LKN006003,SAI MEDICAL AGENCY,226017,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006011,LUCKNOW,UTTAR PRADESH,226026,SHANTI AYURVEDIC,"KURSIROAD LKO, LKO,",-,-,85965,LKN006011,LKN006011,SHANTI AYURVEDIC,226026,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006017,LUCKNOW,UTTAR PRADESH,226018,ALAM MEDICALS,"MADEYA LKO, LKO,",-,-,85971,LKN006017,LKN006017,ALAM MEDICALS,226018,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006019,LUCKNOW,UTTAR PRADESH,226017,A.K. MEDICALS,"BUDHESHVER,",-,-,85973,LKN006019,LKN006019,A.K. MEDICALS,226017,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006032,LUCKNOW,UTTAR PRADESH,226010,HANUMANT MEDICAL STORE,"STP,ROAD LUCKNOW,",-,-,85986,LKN006032,LKN006032,HANUMANT MEDICAL STORE,226010,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006034,LUCKNOW,UTTAR PRADESH,226021,JAY SHREE PHARMA,"SITAPUR RO LKO,",-,-,85988,LKN006034,LKN006034,JAY SHREE PHARMA,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LKN006036,LUCKNOW,UTTAR PRADESH,226021,CHANDRA MEDICAL STORE,"MADIYAWAN,",-,-,85990,LKN006036,LKN006036,CHANDRA MEDICAL STORE,226021,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000008,LUDHIANA,PUNJAB,141012,RAMESH DRUG STORE,"BRS NAGAR LUDHIANA,",-,-,85998,LUD000008,LUD000008,RAMESH DRUG STORE,141012,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000017,LUDHIANA,PUNJAB,141010,SWAYAM MEDICOS,"ST. NO. 1, NEW RAM NAGAR, NEAR, SUA RD, 141016, MAKAR COLONY, GIASPURA, LUDHIANA, PUNJAB 141014",-,-,86007,LUD000017,LUD000017,SWAYAM MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000022,LUDHIANA,PUNJAB,141013,SARAV MEDICAL HALL,MAIN ROAD N/ SOFAT HOMEO CLINIC S K S NAGAR PAKHOWAL ROAD,-,-,86012,LUD000022,LUD000022,SARAV MEDICAL HALL,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000025,LUDHIANA,PUNJAB,141010,SINGH MEDICAL STORE,"CHD. ROAD SECT. 32, LUDHIANA,",-,-,86015,LUD000025,LUD000025,SINGH MEDICAL STORE,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000039,LUDHIANA,PUNJAB,141016,VARINDRA MEDICAL HALL,"GYASPURA, PUNJAB",-,-,86029,LUD000039,LUD000039,VARINDRA MEDICAL HALL,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000043,LUDHIANA,PUNJAB,141013,DILLA RAM MEDICAL HALL,"BASANT ROAD LUDHIANA, LUDHIANA,",-,-,86034,LUD000043,LUD000043,DILLA RAM MEDICAL HALL,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000056,LUDHIANA,PUNJAB,141014,VICKY MEDICAL HALL,"DHANDARI KALAN BACKSIDE OBC BANK LUDHIANA(PUNJAB), LUDHIANA(PUNJAB, CHEQUE NO. : CA",-,-,86050,LUD000056,LUD000056,VICKY MEDICAL HALL,141014,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000067,LUDHIANA,PUNJAB,141016,GUPTA MEDCIAL HALL,33 FEET ROAD O/ DALJIT SONS GASPURA ROAD 33 FEET ROAD,-,-,86061,LUD000067,LUD000067,GUPTA MEDCIAL HALL,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000070,LUDHIANA,PUNJAB,141117,SHRI GURUNANAK MEDICAL STORE,"MALOUD ROAD RARA SAHIB, RARA SAHIB, CHEQUE NO. : CA",-,-,86065,LUD000070,LUD000070,SHRI GURUNANAK MEDICAL STORE,141117,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000080,LUDHIANA,PUNJAB,141010,KRISHNA MEDICAL DEPT. STORE,"DHANDARI KHURD, LUDHIANA, RAJASTHAN",-,-,86077,LUD000080,LUD000080,KRISHNA MEDICAL DEPT. STORE,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000086,LUDHIANA,PUNJAB,141012,PATHANIA MEDICAL STORE,"RANCHI COLONY, LUDHIANA, PUNJAB",-,-,86083,LUD000086,LUD000086,PATHANIA MEDICAL STORE,141012,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000103,LUDHIANA,PUNJAB,141010,ROBIN MEDICOS,"DHURI LINE, LUDHIANA,",-,-,86100,LUD000103,LUD000103,ROBIN MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000109,LUDHIANA,PUNJAB,141012,KHALSA MEDICINE CENTRE,MAIN ROAD N/ SHYAM NAGAR PHATAK SHAM NAGAR PHATAK B R S NAGAR,-,-,86106,LUD000109,LUD000109,KHALSA MEDICINE CENTRE,141012,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000126,LUDHIANA,PUNJAB,141012,BAJAJ MEDICAL STORE,"10-H, BRS NAGAR LUDHIANA, LUDHIANA(PUNJAB, CHEQUE NO. : CA",-,-,86124,LUD000126,LUD000126,BAJAJ MEDICAL STORE,141012,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000149,LUDHIANA,PUNJAB,141016,RAJA MEDICAL STORE,G T ROAD N/ BUS STAND DHANDARI KALAN DHANDARI,-,-,86148,LUD000149,LUD000149,RAJA MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000154,LUDHIANA,PUNJAB,141010,ASIAN MEDICAL,MAIN STREET O/ POLICE COLONY BHAMIAN KALAN ROAD CHANDIGARH ROAD,-,-,86153,LUD000154,LUD000154,ASIAN MEDICAL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000170,LUDHIANA,PUNJAB,141016,BAWA MEDICOS,DHANDARI ROAD N/ SURJIT CINEMA DHANDARI KALAN DHANDARI,-,-,86172,LUD000170,LUD000170,BAWA MEDICOS,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000176,LUDHIANA,PUNJAB,141016,KUMAR MEDICOS,33 FEET ROAD N/ WINE SHOP PIPAL CHOWK GIAS PURA,-,-,86179,LUD000176,LUD000176,KUMAR MEDICOS,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000182,LUDHIANA,PUNJAB,141016,DASHMESH MEDICAL STORE,"SHOP NO 3, DHABA GYASPURA ROAD, GIASPURA, LUDHIANA - 141010 (BAGGA MARKET).",-,-,86186,LUD000182,LUD000182,DASHMESH MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000186,LUDHIANA,PUNJAB,141014,BANSAL MEDICAL HALL CHD.ROAD,"CHD ROAD NEAR THUKRAL MED.HALL LUDHIANA,",-,-,86191,LUD000186,LUD000186,BANSAL MEDICAL HALL CHD.ROAD,141014,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000209,LUDHIANA,PUNJAB,141801,RANA MEDICAL STORE," LUDHIANA - CHANDIGARH STATE HWY, KHAMANON, PUNJAB 141801",-,-,86215,LUD000209,LUD000209,RANA MEDICAL STORE,141801,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000229,LUDHIANA,PUNJAB,141202,RANGI MEDICAL STORE,"BALLOWAL, LUDHIANA, RAJASTHAN",-,-,86238,LUD000229,LUD000229,RANGI MEDICAL STORE,141202,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000230,LUDHIANA,PUNJAB,141016,TANDON MEDICAL HALL,N/ GIASPURA PARK LAKHSMAN NAGAR GIAS PURA,-,-,86239,LUD000230,LUD000230,TANDON MEDICAL HALL,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000232,LUDHIANA,PUNJAB,141010,MIRA MEDICOS DHURI LINE LUDHIA,"M/S MIRA MEDICOS DHURI LINE LUDHIANA, LUDHIANA, LUDHIANA",-,-,86241,LUD000232,LUD000232,MIRA MEDICOS DHURI LINE LUDHIA,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000244,LUDHIANA,PUNJAB,141010,RADHE MEDICOS,"GYASPURA 33 FUTTA ROAD, LUDHIANA, RAJASTHAN",-,-,86254,LUD000244,LUD000244,RADHE MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000264,LUDHIANA,PUNJAB,141010,KALRA MEDICOS,METRO ROAD N/ PTU LEARNING CENTRE JAMALPUR CHOWK JAMAL PUR ROAD,-,-,86276,LUD000264,LUD000264,KALRA MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000269,LUDHIANA,PUNJAB,141012,SANJEEV MEDICOS,"RAJ GURU NAGAR, LUDHIANA (PB.),",-,-,86281,LUD000269,LUD000269,SANJEEV MEDICOS,141012,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000275,LUDHIANA,PUNJAB,141015,GURU KRIPA MEDICOS,MAIN MARKET N/ MINHAR PROPERTY DEALER RADHA SWAMI ROAD CHANDIGARH ROAD,-,-,86287,LUD000275,LUD000275,GURU KRIPA MEDICOS,141015,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000298,LUDHIANA,PUNJAB,141010,SHARMA MEDICOS,"774,MURADPURA NEAR BABABALAK NATH MANDIR DHURI LINES, LUDHIANA, LUDHAIANA, CASH RECEIVED 4",-,-,86312,LUD000298,LUD000298,SHARMA MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000304,LUDHIANA,PUNJAB,141112,LUCKY MEDICAL HALL,"CHANDIGARH ROAD DR.CARE OF P.S SNEHI, LUDHIANA, PUNJAB",-,-,86319,LUD000304,LUD000304,LUCKY MEDICAL HALL,141112,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000310,LUDHIANA,PUNJAB,141016,DASHMESH  MEDICAL HALL,DABA GASPUR ROAD N/ SHARMA GENERAL STORE DABA GASPUR ROAD DABA GASPUR ROAD,-,-,86325,LUD000310,LUD000310,DASHMESH  MEDICAL HALL,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000311,LUDHIANA,PUNJAB,141014,NEW MUNISH MEDICAL STORE,"DHANDARI KALAN LUDHIANA (PUNJAB), LUDHIANA(PUNJAB, CHEQUE NO. : CA",-,-,86326,LUD000311,LUD000311,NEW MUNISH MEDICAL STORE,141014,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000313,LUDHIANA,PUNJAB,141010,SHRI GURDEV MEDICOSE,"MOTI NAGAR, LUDHIANA,",-,-,86328,LUD000313,LUD000313,SHRI GURDEV MEDICOSE,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000320,LUDHIANA,PUNJAB,141010,SATYAM MEDICOS (JAMALL PUR),"DHURI LINE, NEAR PAL CLINIC, AZAD NAGAR LUDHIANA, PUNJAB 141003 INDIA",-,-,86335,LUD000320,LUD000320,SATYAM MEDICOS (JAMALL PUR),141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000326,LUDHIANA,PUNJAB,141010,DHAWAN MEDICOS,"JAMALPUR LUDHIANA(PUNJAB), LUDHIANA(PUNJAB, CHEQUE NO. : CA",-,-,86341,LUD000326,LUD000326,DHAWAN MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000352,LUDHIANA,PUNJAB,141010,AMANDEEP MEDICOS,"SHERPUR LUDHIANA, LUDHIANA,",-,-,86371,LUD000352,LUD000352,AMANDEEP MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000355,LUDHIANA,PUNJAB,141010,PRATAP MEDICAL HALL,"MAKKAR COLONY NR GIASPURA, LUDHIANA,",-,-,86374,LUD000355,LUD000355,PRATAP MEDICAL HALL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000363,LUDHIANA,PUNJAB,141016,PARTAP MEDICAL STORE,N/ AMAN TELECOM SUA ROAD GIAS PURA,-,-,86382,LUD000363,LUD000363,PARTAP MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000390,LUDHIANA,PUNJAB,141010,AMAN MEDICOS,"FOCAL POINT, STREET NO. 5, CHANDIGARH ROAD, FOCAL POINT, LUDHIANA - 141010 (NEAR VEER PALACE GURBAG COLONY).",-,-,86410,LUD000390,LUD000390,AMAN MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000392,LUDHIANA,PUNJAB,141013,MEDIHUT MEDICOS,"BOOTH NO.144, DUGRI, LUDHIANA - 141003, UEI DUGRI",-,-,86412,LUD000392,LUD000392,MEDIHUT MEDICOS,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000394,LUDHIANA,PUNJAB,141016,SANDEEP MEDICOS,LUXMAN NAGAR ROAD O/ GUMBER MEDICAL LAXMAN NAGAR DABA ROAD,-,-,86414,LUD000394,LUD000394,SANDEEP MEDICOS,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000412,LUDHIANA,PUNJAB,141014,MEDICINE CENTRE DABA ROAD LUDH,"DABA ROAD LUDHIANA,",-,-,86434,LUD000412,LUD000412,MEDICINE CENTRE DABA ROAD LUDH,141014,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000413,LUDHIANA,PUNJAB,141016,R K MEDICAL STORE,33 FEET ROAD N/ GIASPURA CHOWK AJIT NAGAR GIAS PURA,-,-,86435,LUD000413,LUD000413,R K MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000436,LUDHIANA,PUNJAB,141013,GREWAL MEDICOS,"GREWAL CHOWK, NEAR NIRMAL PALACE, DABA MATA RANI ROAD, DABA ROAD, LUDHIANA - 141014",-,-,86461,LUD000436,LUD000436,GREWAL MEDICOS,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000439,LUDHIANA,PUNJAB,141015,BAWA MEDICAL,OLD SUNDER NAGAR ROAD N/ VIKAS KIRANA MUNDIAN KALAN GT ROAD,-,-,86464,LUD000439,LUD000439,BAWA MEDICAL,141015,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000451,LUDHIANA,PUNJAB,141016,M.S MEDICAL STORE,"EASTMAN CHOWK, GAISPURA LDH,",-,-,86477,LUD000451,LUD000451,M.S MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000454,LUDHIANA,PUNJAB,141014,R.K MEDICOS,"GIASPURA LUDHIANA PUNJAB, LUDHIANA, 0",-,-,86480,LUD000454,LUD000454,R.K MEDICOS,141014,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000468,LUDHIANA,PUNJAB,141013,ARSH MEDICOS,103 MAIN ROAD N/ WATER TANK PUNJAB MATA NAGAR VISHAL NAGAR,-,-,86494,LUD000468,LUD000468,ARSH MEDICOS,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000475,LUDHIANA,PUNJAB,141010,SHARMA MEDICAL HALL,"OSWAL, OSWAL,",-,-,86501,LUD000475,LUD000475,SHARMA MEDICAL HALL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000478,LUDHIANA,PUNJAB,141112,AWAHAN MEDICAL STORE,"BHAIRONMUNA,LDH, LUDHIANA,",-,-,86504,LUD000478,LUD000478,AWAHAN MEDICAL STORE,141112,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000487,LUDHIANA,PUNJAB,141013,MANAV MEDICAL HALL,"BAZIDPUR, SHAHEED BHAGAT SINGH NAGAR,",-,-,86513,LUD000487,LUD000487,MANAV MEDICAL HALL,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000510,LUDHIANA,PUNJAB,141016,LOTAY MEDICAL STORE,G T ROAD N/ DHANDARI BRIDGE DHANDARI KALAN DHANDARI,-,-,86537,LUD000510,LUD000510,LOTAY MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000513,LUDHIANA,PUNJAB,141010,SAINI  MEDICOS,KIRPAL NAGAR ROAD O/ GURU NANK AUTO MOBILE KULIWALA ROAD JAMAL PUR ROAD,-,-,86540,LUD000513,LUD000513,SAINI  MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000519,LUDHIANA,PUNJAB,141110,GURU NANAK MEDICOSE,"MAIN ROAD, ON TAJPUR ROAD, TAJPUR ROAD, LUDHIANA - 141007 (OPPOSITE BK DEPARTMENT STORE)",-,-,86546,LUD000519,LUD000519,GURU NANAK MEDICOSE,141110,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000527,LUDHIANA,PUNJAB,141015,MAA MEDICINE CENTER,"MUNDIAN KALAN, LUDHIANA, PUNJAB, 141015",-,-,86554,LUD000527,LUD000527,MAA MEDICINE CENTER,141015,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000529,LUDHIANA,PUNJAB,141010,SEHGAL MEDICAL,MAIN MARKET N/ KRISHNA BEAUTY PARLOUR TAJPURA ROAD TAJPUR ROAD,-,-,86556,LUD000529,LUD000529,SEHGAL MEDICAL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000532,LUDHIANA,PUNJAB,141013,RAJAN MEDICOS,"S.B.S NAGAR KHOTHRAN, LUDHIANA,",-,-,86559,LUD000532,LUD000532,RAJAN MEDICOS,141013,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000536,LUDHIANA,PUNJAB,141101,RAJINDER MEDICAL HALL,"MULLANPUR,",-,-,86563,LUD000536,LUD000536,RAJINDER MEDICAL HALL,141101,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000549,LUDHIANA,PUNJAB,141016,AYUSH MEDICAL,N/ JAGTAR SCHOOL HARGOVIND NAGAR GIAS PURA,-,-,86576,LUD000549,LUD000549,AYUSH MEDICAL,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000552,LUDHIANA,PUNJAB,141010,NEW ARORA MEDICAL HALL,"METRO RD, HM COLONY, URBAN ESTATE PHASE 1, JAMALPUR, LUDHIANA, PUNJAB 141010",-,-,86579,LUD000552,LUD000552,NEW ARORA MEDICAL HALL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000555,LUDHIANA,PUNJAB,142025,TOOR MEDICOS,"SWADI KALAN LDH, LUDHIANA,",-,-,86583,LUD000555,LUD000555,TOOR MEDICOS,142025,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000558,LUDHIANA,PUNJAB,141016,NEW SIMRAN MEDICOS,"LOHARA ROAD LUDHIANA, LUDHIANA,",-,-,86586,LUD000558,LUD000558,NEW SIMRAN MEDICOS,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000574,LUDHIANA,PUNJAB,141016,INDIAN MEDICAL HALL,AMAR PURI ROAD N/ GOLDY GIFT HOUSE DABA GASPUR ROAD AMAR PURI ROAD,-,-,86602,LUD000574,LUD000574,INDIAN MEDICAL HALL,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000576,LUDHIANA,PUNJAB,141010,GUPTA MEDICAL HALL,"NEW MOTI NAGAR, LUDHIANA,",-,-,86605,LUD000576,LUD000576,GUPTA MEDICAL HALL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000582,LUDHIANA,PUNJAB,141015,TARAN  MEDICOS,GURU TEJ BAHDUR NAGAR ROAD O/ KAPOOR CONFECTIONERY G T B NAGAR 33 FEET ROAD,-,-,86611,LUD000582,LUD000582,TARAN  MEDICOS,141015,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000593,LUDHIANA,PUNJAB,141014,RISHI MEDICAL HALL & COSMETICS,"BABA BUDHA ENCLAVE,NEAR G.T.B.NAGAR,DHANDRA ROAD LUDHIANA, LUDHIANA,",-,-,86623,LUD000593,LUD000593,RISHI MEDICAL HALL & COSMETICS,141014,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000594,LUDHIANA,PUNJAB,141012,KAUSHALAYA PHARMACY,"INSIDE GOYAL CLINIC 1-H, B.R.S NAGAR, BACKSIDE RAGHUNATH HOSPITAL FEROZPUR ROAD, LUDHIANA, LUDHIANA(PUNJAB, CHEQUE NO. : CA",-,-,86624,LUD000594,LUD000594,KAUSHALAYA PHARMACY,141012,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000596,LUDHIANA,PUNJAB,141010,SHIVAM MEDICAL HALL,"GYASPURA, LUDHIANA, RAJASTHAN",-,-,86626,LUD000596,LUD000596,SHIVAM MEDICAL HALL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000600,LUDHIANA,PUNJAB,141010,SHILPA MEDICAL HALL,"1812, E.W.S. COLONY SEC-32 , CHANDIGARH ROAD, LUDHIANA,",-,-,86630,LUD000600,LUD000600,SHILPA MEDICAL HALL,141010,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000625,LUDHIANA,PUNJAB,141016,KHUNGAR MEDICAL STORE,33 FEET ROAD O/ SHARMA CLINIC 33 FEET ROAD GIAS PURA,-,-,86656,LUD000625,LUD000625,KHUNGAR MEDICAL STORE,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000653,LUDHIANA,PUNJAB,141016,MIDHA MEDICOS," 33, FUTTA RD, GIASPURA, LUDHIANA, PUNJAB 141016",-,-,86684,LUD000653,LUD000653,MIDHA MEDICOS,141016,-,-,,,missing_or_non_numeric_coordinates,,original
LUD000668,LUDHIANA,PUNJAB,141010,KOHINOOR MEDICOS,"SHOP NO-9 SUA ROAD OPP.G.N.D.E COL, LUDHIANA,",-,-,86700,LUD000668,LUD000668,KOHINOOR MEDICOS,141010,-,-,,,missing_or_non_numeric_coordinates,,original
